Node Id,Node Caption,Parent Node Id,Parent Node Caption,Level,CourseNo
98016900,ADV SEM RC THEOR PRAC ED,30000512,"Early Childhood, Spec Ed & Counselor Ed",4,CED 770
98004044,DIRECTED IND STUDY,30000512,"Early Childhood, Spec Ed & Counselor Ed",4,CED 782
98019601,INDEPENDENT STUDY IN EDSCE RES,30000512,"Early Childhood, Spec Ed & Counselor Ed",4,CED 789
98020278,RESEARCH AND PUBLICATION INTERNSHIP I,30000512,"Early Childhood, Spec Ed & Counselor Ed",4,CED 790
98020279,RESEARCH AND PUBLICATION INTERNSHIP II,30000512,"Early Childhood, Spec Ed & Counselor Ed",4,CED 791
98000863,MOLECULAR SCIENCE FOR CITIZENS,30000467,Chemistry,4,CHE 101
98013106,CHEMISTRY FOR HEALTH PROFESSIONALS,30000467,Chemistry,4,CHE 103
98005492,INTRO GENERAL CHEMISTRY,30000467,Chemistry,4,CHE 104
98003854,GENERAL COLLEGE CHEMISTRY I,30000467,Chemistry,4,CHE 105
98003855,GEN COLLEGE CHEMISTRY II,30000467,Chemistry,4,CHE 107
98011429,"INTR TO INORGANIC, ORGANIC/BIO W/O LAB",30000467,Chemistry,4,CHE 108
98016656,GENERAL CHEMISTRY 1A,30000467,Chemistry,4,CHE 109
98016356,GENERAL CHEMISTRY 1B,30000467,Chemistry,4,CHE 110
98011951,GENERAL CHEMISTRY I LABORATORY,30000467,Chemistry,4,CHE 111
98011975,GENERAL CHEMISTRY II LABORATORY,30000467,Chemistry,4,CHE 113
98024539,FOUNDATIONS OF GENERAL CHEMISTRY I,30000467,Chemistry,4,CHE 185
98024540,FOUNDATIONS OF GENERAL CHEMISTRY II,30000467,Chemistry,4,CHE 187
98010655,GEN CHEM WORKSHOP II,30000467,Chemistry,4,CHE 197
98010809,RES EXP IN CHEMISTRY,30000467,Chemistry,4,CHE 199
98000865,ANALYTICAL CHEMISTRY,30000467,Chemistry,4,CHE 226
98000866,ORGANIC CHEMISTRY I,30000467,Chemistry,4,CHE 230
98000867,ORGANIC CHEMISTRY LABORATORY I,30000467,Chemistry,4,CHE 231
98000868,ORGANIC CHEMISTRY II,30000467,Chemistry,4,CHE 232
98000869,ORGANIC CHEMISTRY LABORATORY II,30000467,Chemistry,4,CHE 233
98000870,SURVEY OF ORGANIC CHEM,30000467,Chemistry,4,CHE 236
98011164,ORGANIC CHEM WORKSHOP I,30000467,Chemistry,4,CHE 295
98011165,ORGANIC CHEM WORKSHOP II,30000467,Chemistry,4,CHE 297
98026300,SPIRIT CHEMISTRY,30000467,Chemistry,4,CHE 306
98021501,TPS MOLECULAR SCI: CHEM IN YOUR LIFE,30000467,Chemistry,4,CHE 380
98000871,INDEPENDENT WORK IN CHE,30000467,Chemistry,4,CHE 395
98025507,EXPERIENTIAL LEARNING IN CHEMISTRY,30000467,Chemistry,4,CHE 399
98013159,INORGANIC CHEMISTRY,30000467,Chemistry,4,CHE 410G
98007949,INORGANIC CHEMISTRY LABORATORY,30000467,Chemistry,4,CHE 412
98000877,INSTRUMENTAL ANALYSIS,30000467,Chemistry,4,CHE 422
98000872,INTRO PHYSICAL CHEMISTRY,30000467,Chemistry,4,CHE 440G
98000873,PHYSICAL CHEMISTRY LAB,30000467,Chemistry,4,CHE 441
98000874,THERMODYNAMICS AND KINETICS,30000467,Chemistry,4,CHE 442G
98012284,BIOLOGICAL CHEMISTRY LABORATORY,30000467,Chemistry,4,CHE 454
98000875,ADV INORGANIC CHEMISTRY,30000467,Chemistry,4,CHE 510
98019475,INORGANIC MATERIALS CHEMISTRY,30000467,Chemistry,4,CHE 516
98000878,SPECTROMET ID-ORG MOLECULES,30000467,Chemistry,4,CHE 532
98000879,ADV ORG CHEM LAB (ORG CHEM LAB 2),30000467,Chemistry,4,CHE 533
98007950,SYNTHETIC ORGANIC CHEM,30000467,Chemistry,4,CHE 535
98019902,ORG. MAT.: ELECTRONIC AND PHOTONIC PROP.,30000467,Chemistry,4,CHE 536
98000880,PRIN OF ORGANIC CHE,30000467,Chemistry,4,CHE 538
98000881,PRIN OF PHYSICAL CHEM I,30000467,Chemistry,4,CHE 547
98000883,BIOLOGICAL CHEMISTRY I,30000467,Chemistry,4,CHE 550
98000884,BIOLOGICAL CHEMISTRY II,30000467,Chemistry,4,CHE 552
98010202,ENVIRONMENTAL CHEMISTRY,30000467,Chemistry,4,CHE 565
98019903,ORG. MAT: CHARACTERIZATION AND DEVICES,30000467,Chemistry,4,CHE 566
98019904,ORGANIC MATERIALS: FAB. LAB.,30000467,Chemistry,4,CHE 567
98019905,POLYMER CHEMISTRY,30000467,Chemistry,4,CHE 576
98000886,TOPS IN CHEM: DRUG DISCOVERY & DEVLOPMNT,30000467,Chemistry,4,CHE 580
98000886,TP IN CHE: EDUCATION IN CHEMISTRY,30000467,Chemistry,4,CHE 580
98000886,TOPS IN CHEM: SCIENTIFIC & TECH WRITING,30000467,Chemistry,4,CHE 580
98000886,TP IN CHE: COMPUTATIONAL CHEMISTRY,30000467,Chemistry,4,CHE 580
98000891,ADV ANALYTICAL CHEMISTRY,30000467,Chemistry,4,CHE 626
98007556,SPECTROSCOPY & PHOTOPHYS,30000467,Chemistry,4,CHE 643
98008049,MASTER'S THESIS RESEARCH,30000467,Chemistry,4,CHE 748
98005600,DISSERTATION RESEARCH,30000467,Chemistry,4,CHE 749
98026689,QUALIFYING EXAM RESIDENCY CREDIT,30000467,Chemistry,4,CHE 757
98011430,DISSERTATION RESIDENCY CREDIT,30000467,Chemistry,4,CHE 767
98000897,RES CR MASTERS DEGREE,30000467,Chemistry,4,CHE 768
98008317,SEMINAR IN CHEMISTRY INSTRUCTION,30000467,Chemistry,4,CHE 772
98000899,GRADUATE SEMINAR,30000467,Chemistry,4,CHE 776
98000900,INDIVIDUAL WORK IN CHE,30000467,Chemistry,4,CHE 780
98000901,RESEARCH IN CHEMISTRY,30000467,Chemistry,4,CHE 790
98011289,BEGINNING CHINESE I,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 101
98011290,BEGINNING CHINESE II,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 102
98011292,INTERMEDIATE CHINESE I,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 201
98011293,INTERMEDIATE CHINESE II,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 202
98012279,ADVANCED INTERMEDIATE CHINESE I,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 301
98012226,ADVANCED INTERMEDIATE CHINESE II,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 302
98011431,GENDER POLITICS IN CHINESE LITERATURE,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 320
98019637,CHINESE DRAMA-FROM PAST TO PRESENT,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 323
98013878,INTRO TO CHINESE CULTURE PRE-MOD TO 1840,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 330
98013879,INTRO TO CHINESE CULTURE 1840 TO PRESENT,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 331
98011295,INDEPEND WORK IN CHINESE,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 395
98013854,TOPICS IN ADV CHINESE I: MEDIA & SOCIETY,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 401
98013855,TOPS ADV CHINESE II: LITERARY CHINESE,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 402
98011297,ADV INDEPENDENT WORK IN CHINESE,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 495G
98015241,LITERARY CHINESE,30000486,"Modern & Classical Lang, Lit & Cultures",4,CHI 511
98023489,POSTGRADUATE RESIDENCE,30000433,College of Health Sciences,4,CHS 099
98022720,INTRO HEALTH PROF FOR EXPLORATORY STU,30000433,College of Health Sciences,4,CHS 101
98022375,INTRO TO INTERPROF HEALTHCARE SEMINAR,31000044,Clinical Sciences,4,CHS 150
98026350,ACAD PERSONAL ACHIEVE FOR CHS STUDENTS,30000433,College of Health Sciences,4,CHS 175
98026976,CONTEMP ISSUES LEADERSHIP HEALTH CARE ST,30000433,College of Health Sciences,4,CHS 301
98022376,INTERPROF EVIDENCE-BASED DECISION MKG,31000044,Clinical Sciences,4,CHS 354
98005865,PROSEM IN COMMUNICATION,31000234,Communication and Information Studies,4,CI  601
98005866,MASS COMMUNICA & SOCIETY,31000234,Communication and Information Studies,4,CI  608
98011661,PARTICIPATORY COMM,31000234,Communication and Information Studies,4,CI  610
98006077,PROSEM INTERPERSONAL COM,31000234,Communication and Information Studies,4,CI  631
98016905,ASSSSMNT & EVLTN MTHDS IN APLD COM RSRCH,31000234,Communication and Information Studies,4,CI  636
98005869,COMMUNICATION THEORY,31000234,Communication and Information Studies,4,CI  651
98011663,QUALITATIVE METHODS IN COMMUNICATION RES,31000234,Communication and Information Studies,4,CI  664
98005870,QUANT METHODS IN COM RES,31000234,Communication and Information Studies,4,CI  665
98006948,COMM & PERSUASION,31000234,Communication and Information Studies,4,CI  682
98006078,INTERNSHIP IN COMM,31000234,Communication and Information Studies,4,CI  696
98005871,DIR READING IN COMM,31000234,Communication and Information Studies,4,CI  700
98016263,SEMINAR IN RISK COMMUNICATION,31000234,Communication and Information Studies,4,CI  721
98016908,COMMUNICATION LEADERSHIP STUDIES,31000234,Communication and Information Studies,4,CI  726
98006949,SEM IN MASS COM:(SR),31000234,Communication and Information Studies,4,CI  745
98011216,ADV TOPS IN COMM THEORY CONSTRUCTION,31000234,Communication and Information Studies,4,CI  751
98026690,QUALIFYING EXAM RESIDENCY CREDIT,31000234,Communication and Information Studies,4,CI  757
98011539,ADV TOP IN QUALITATIVE RES METHODS: (SR),31000234,Communication and Information Studies,4,CI  764
98005875,ADV SEM COMM RES MTHDS,31000234,Communication and Information Studies,4,CI  765
98006080,DISSERTATION RESIDENCY CREDIT,31000234,Communication and Information Studies,4,CI  767
98005876,RES CR MASTER'S DEGREE,31000234,Communication and Information Studies,4,CI  768
98008541,SEMINAR IN HEALTH COMMUNICATION,31000234,Communication and Information Studies,4,CI  771
98009472,SEM HEALTH COMM CAMPGNS,31000234,Communication and Information Studies,4,CI  775
98005878,SPEC TOPS COM:(SR),31000234,Communication and Information Studies,4,CI  780
98005879,DIRECTED STUDY IN COM,31000234,Communication and Information Studies,4,CI  781
98008212,SEM IN STRAT COMM:(SR),31000234,Communication and Information Studies,4,CI  782
98005880,RES PROBLEMS IN COM,31000234,Communication and Information Studies,4,CI  790
98014525,COMP AND COM I,31000234,Communication and Information Studies,4,CIS 110
98014775,COMP & COMM II,31000234,Communication and Information Studies,4,CIS 111
98016726,ACCELERATED COMP. AND COMM. II (CIS),31000234,Communication and Information Studies,4,CIS 112
98015127,SPEC TOPS IN INSTRUCTIONAL COMM (SR),31000234,Communication and Information Studies,4,CIS 191
98025509,CAREERS IN CI,31000234,Communication and Information Studies,4,CIS 220
98016303,STRATEGIC BUSINESS AND PROFESSIONAL COMM,31000234,Communication and Information Studies,4,CIS 300
98017076,CONSULTING AND TRAINING - MC3 INTERNSHIP,31000234,Communication and Information Studies,4,CIS 399
98018679,INTERNATIONAL INTERNSHIP,31000234,Communication and Information Studies,4,CIS 499
98016304,INTERN-APPRENTICESHIP INSTRUCT COM (SR),31000234,Communication and Information Studies,4,CIS 590
98026977,INTRODUCTION TO CRIMINAL JUSTICE,31000149,Social Work,4,CJ  123
98025825,THE AMERICAN CRIMINAL JUSTICE SYSTEM,31000149,Social Work,4,CJ  312
98025827,EXPERIENTIAL LEARNING - CRIMINAL JUSTICE,31000149,Social Work,4,CJ  314
98025828,CULTURALLY RELEVANT PRACTICE CJ SETTINGS,31000149,Social Work,4,CJ  316
98025829,CRIMINAL JUSTICE FOUNDATIONS,31000149,Social Work,4,CJ  323
98025830,FORENSIC INVESTIGATIONS,31000149,Social Work,4,CJ  328
98025831,ETHICS IN CRIMINAL JUSTICE,31000149,Social Work,4,CJ  419
98025832,APPLIED DATA ANALYSIS FOR CJ PRACTICE,31000149,Social Work,4,CJ  421
98025833,RESEARCH METHODS IN CRIMINAL JUSTICE,31000149,Social Work,4,CJ  429
98025834,APP OF THEORY IN CRIM JUSTICE SETTINGS,31000149,Social Work,4,CJ  431
98026074,SP TOPICS IN CJ: JUVENILE JUSTICE SYSTEM,31000149,Social Work,4,CJ  580
98026075,ETHICS IN CRIMINAL JUSTICE SETTINGS,31000149,Social Work,4,CJ  621
98026076,RESEARCH METHODS IN CRIMINAL JUSTICE,31000149,Social Work,4,CJ  629
98026077,APPLICATION OF CRIMINAL JUSTICE THEORIES,31000149,Social Work,4,CJ  631
98026078,ADMIN AND LEADERSHIP PRACTICES IN CJ ORG,31000149,Social Work,4,CJ  704
98026079,CRIMINAL JUSTICE POLICY AND ANALYSIS,31000149,Social Work,4,CJ  712
98026080,APPLIED ANALYSIS FOR CJ ORGS,31000149,Social Work,4,CJ  728
98008050,MASTER'S THESIS RESEARCH,31000234,Communication and Information Studies,4,CJT 748
98005832,DISSERTATION RESEARCH,31000234,Communication and Information Studies,4,CJT 749
98000904,MED TERMINOL GREEK/LATIN,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 131
98009762,GREEK/ROMAN MYTHOLOGY,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 135
98015420,"CHRISTIANITY, CULTURE, & SOCIETY",30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 191
98000910,ANCNT NEAR EAST/GRECE DTH ALEX THE GREAT,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 229
98000911,HELLENISTIC WRLD/ROME DTH OF CONSTANTINE,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 230
98000915,LATIN LIT I: LAT FICT & OTHER NARATIVES,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 301
98000916,"LATIN LIT II: CICERO, DE AMICITIA",30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 302
98015922,ANCIENT: THE ROMAN IMPERIAL TRADITION,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 314
98011166,GENDER & SEXUALITY IN ANTIQUITY,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 331
98011167,GREEK & ROMAN RELIGION,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 382
98008542,INDEPENDENT STUDY IN CLASSICS,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 395
98000918,HEROIC IDEAL:GRK ROM EPC,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 425G
98013829,LATIN COMPOSITION,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 501
98013833,LT ANTIQUE/POST-IMP LAT LIT: HUMANISM,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 528
98013835,GREEK PTRY & DRAMA: TRAGEDY - EURIPIDEDS,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 551
98013836,GREEK PROSE: THUCYDIDES,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 555
98000928,INDEP WORK IN CLASSICS,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 580
98010567,RME & MDL AGES: DE AMORE ET DE AMICITIA,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 611
98010568,LAT MID AGE-MOD: OPERA PALMARIA,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 612
98013838,SM LT ANTIQUE/POST-IMP LAT LIT: HUMANISM,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 628
98013840,SEM GRK PTRY & DRMA: TRAGEDY - EURIPIDES,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 651
98013841,SEM IN GREEK PROSE: THUCYDIDES,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 655
98009763,INDEPENDENT STUDY,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 695
98008051,MASTER'S THESIS RESEARCH,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 748
98000933,RES CR MASTERS DEGREE,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 768
98000934,RES TCHG CLASSICAL LANGS,30000486,"Modern & Classical Lang, Lit & Cultures",4,CLA 790
98011753,DYNAMICS-RURAL SOC LIFE,30000244,Community & Leadership Development,4,CLD 102
98011756,INTRAPERSONAL LEADERSHIP,30000244,Community & Leadership Development,4,CLD 230
98016129,COMMUNITY PORTRAITS,30000244,Community & Leadership Development,4,CLD 260
98011764,RESEARCH METHODS IN CLD,30000244,Community & Leadership Development,4,CLD 305
98011757,COMMUNITY AND COMMUNICATION,30000244,Community & Leadership Development,4,CLD 320
98016131,WRITING FOR COMMUNITY MEDIA,30000244,Community & Leadership Development,4,CLD 325
98013197,ENVIRONMENTAL SOCIOLOGY,30000244,Community & Leadership Development,4,CLD 360
98011759,PROFESSIONAL DEVELOPMENT IN CLD,30000244,Community & Leadership Development,4,CLD 362
98016133,LEARNING IN SOCIETY,30000244,Community & Leadership Development,4,CLD 370
98013202,GLOBALIZATION: A X- CULTURAL PERSPECTIVE,30000244,Community & Leadership Development,4,CLD 380
98011760,SPECIAL PROBLEMS IN CLD,30000244,Community & Leadership Development,4,CLD 395
98011761,EXPERIENTIAL LEARNING IN CLD,30000244,Community & Leadership Development,4,CLD 399
98011762,AGRICULTURAL COMMUNICATIONS CAMPAIGNS,30000244,Community & Leadership Development,4,CLD 400
98011763,PRINCIPLES OF COOPERATIVE EXTENSION,30000244,Community & Leadership Development,4,CLD 401
98017858,PRINCIPLES OF LEADERSHIP,30000244,Community & Leadership Development,4,CLD 402
98017859,LEADERSHIP & COMMUNICATION,30000244,Community & Leadership Development,4,CLD 403
98017889,CONTEMPORARY LEADERSHIP APPLICATIONS,30000244,Community & Leadership Development,4,CLD 404
98016135,LEADING IN COMMUNITIES,30000244,Community & Leadership Development,4,CLD 430
98016138,"TOPS LDRSHP:LDRSHP POWER, ETHICS, IMPACT",30000244,Community & Leadership Development,4,CLD 470
98021427,ENTREPRENEURIAL PRGRMMNG IN COMMNTY EDU,30000244,Community & Leadership Development,4,CLD 478
98021428,INSTRUCTIONAL APPROACHES IN COMMNTY EDU,30000244,Community & Leadership Development,4,CLD 479
98011766,SENIOR CAPSTONE SEMINAR IN CLD,30000244,Community & Leadership Development,4,CLD 490
98011767,TOP SEM CLD: COMM ENGAGEMENT STRATEGIES,30000244,Community & Leadership Development,4,CLD 495
98011767,TOP SEM IN CLD: LDRSHP EXPLRTN SCOTLAND,30000244,Community & Leadership Development,4,CLD 495
98016141,SENIOR CAPSTONE PRACTICUM IN CLD,30000244,Community & Leadership Development,4,CLD 497
98017350,EXP EDUCATION: PROCESS AND PRACTICE,30000244,Community & Leadership Development,4,CLD 610
98017352,INDIVIDUAL AND GROUP DYNAMICS,30000244,Community & Leadership Development,4,CLD 630
98017353,ADVANCED LEADERSHIP THEORY AND PRACTICE,30000244,Community & Leadership Development,4,CLD 660
98011298,PROGRAM DEVELOPMENT AND EVALUATION,30000244,Community & Leadership Development,4,CLD 665
98017354,COMMUNITY ENGAGEMENT,30000244,Community & Leadership Development,4,CLD 670
98011300,COMMUNITY DEVELOPMENT THEORY & PRACTICE,30000244,Community & Leadership Development,4,CLD 685
98017356,RESEARCH DESIGN,30000244,Community & Leadership Development,4,CLD 686
98011664,THESIS RESEARCH IN CLD,30000244,Community & Leadership Development,4,CLD 748
98017357,CREATIVE COMP IN COMM AND LEAD DEV,30000244,Community & Leadership Development,4,CLD 758
98011769,RES CR MASTERS DEGREE,30000244,Community & Leadership Development,4,CLD 768
98011303,TOP SEM IN CLD: LDRSHP EXPLRTN SCOTLAND,30000244,Community & Leadership Development,4,CLD 775
98011665,SPECIAL PROBLEMS IN CLD,30000244,Community & Leadership Development,4,CLD 780
98011666,RESEARCH IN CLD,30000244,Community & Leadership Development,4,CLD 790
98019906,MINDFULNESS PRACTICES & STRESS REDUCTION,31006427,Health and Clinical Sciences,4,CLM 104
98020252,CAREERS IN CLINICAL LEADERSHIP & MGMT,31006427,Health and Clinical Sciences,4,CLM 120
98011851,HEALTH AND MEDICAL CARE DELIVERY SYSTEMS,31006427,Health and Clinical Sciences,4,CLM 241
98022379,HC MAN: WRITE SPEAK CREATE,31000041,Allied Health Education and Research,4,CLM 300
98022403,SOCIAL DETERMINANTS OF HEALTH,31000041,Allied Health Education and Research,4,CLM 323
98011544,INTRO TO HEALTH CARE MGMT,31006427,Health and Clinical Sciences,4,CLM 325
98022380,HEALTH INFO MGMT,31000041,Allied Health Education and Research,4,CLM 335
98022425,LEADERSHIP: MGMT COMPETENCIES,31000041,Allied Health Education and Research,4,CLM 342
98011550,QUALITY & PRODUCTIVITY IMPROVE EVAL,31006427,Health and Clinical Sciences,4,CLM 345
98012003,"HEALTH POLICY, POLITICS, & LAW",31006427,Health and Clinical Sciences,4,CLM 350
98011770,ETHICS IN HEALTH SVCS MGMT,31006427,Health and Clinical Sciences,4,CLM 353
98022381,PRACTICUM I: FOUNDATIONS,31000041,Allied Health Education and Research,4,CLM 401
98022401,PRACTICUM II: INTERMEDIATE,31000041,Allied Health Education and Research,4,CLM 402
98022402,PRACTICUM III: ADVANCED,31000041,Allied Health Education and Research,4,CLM 403
98011548,SOCIAL AND CULTURAL EVOLUTION OF DISEASE,31006427,Health and Clinical Sciences,4,CLM 405
98022400,LEAD: STRATEGIC VISION MISSION & PLAN,31000041,Allied Health Education and Research,4,CLM 443
98011549,LEAD: HR MGMT IN HEALTHCARE,31006427,Health and Clinical Sciences,4,CLM 444
98022426,CULTURAL COMPETENCE IN HEALTHCARE,31000041,Allied Health Education and Research,4,CLM 453
98011547,FINANCIAL MGMT OF HEALTH ORGS,31006427,Health and Clinical Sciences,4,CLM 455
98011854,SPECIAL TOPICS IN CLM: FUTLTCAGING,31006427,Health and Clinical Sciences,4,CLM 480
98011854,SP TP CLM: HEALTH SERVICES MARKETING,31006427,Health and Clinical Sciences,4,CLM 480
98019976,CLM CAPSTONE,31006427,Health and Clinical Sciences,4,CLM 495
98011853,DIRECTED STUDIES,31006427,Health and Clinical Sciences,4,CLM 595
98000935,EGR PROFESSION (JUNIOR & SENIOR),31000236,Chemical & Materials Engineeri,4,CME 006
98009325,PROCESS PRINCIPLES,31000236,Chemical & Materials Engineeri,4,CME 200
98012328,COMP TOOLS IN CHEM ENG,31000236,Chemical & Materials Engineeri,4,CME 220
98006247,ENGINEERING THERMODYNAMICS,31000236,Chemical & Materials Engineeri,4,CME 320
98009476,FLUID MECHANICS,31000236,Chemical & Materials Engineeri,4,CME 330
98000936,SPEC PROBS IN CHEM ENGR,31000236,Chemical & Materials Engineeri,4,CME 395
98009764,POLYMERIC MATERIALS,31000236,Chemical & Materials Engineeri,4,CME 404G
98008319,SEPARATION PROCESSES,31000236,Chemical & Materials Engineeri,4,CME 415
98006248,PROCESS MODELING IN CME,31000236,Chemical & Materials Engineeri,4,CME 420
98006249,HEAT AND MASS TRANSFER,31000236,Chemical & Materials Engineeri,4,CME 425
98012329,CHEMICAL ENGINEERING LABORATORY I,31000236,Chemical & Materials Engineeri,4,CME 432
98008213,CME ENGR LAB II,31000236,Chemical & Materials Engineeri,4,CME 433
98000937,CHEM ENGIN PRODUCT AND PROCESS DESIGN I,31000236,Chemical & Materials Engineeri,4,CME 455
98000938,CME PROCESS DESIGN II,31000236,Chemical & Materials Engineeri,4,CME 456
98000939,PROCESS CONTROL,31000236,Chemical & Materials Engineeri,4,CME 462
98006250,"SAFETY, ETHICS, AND SUSTAINABILITY",31000236,Chemical & Materials Engineeri,4,CME 470
98023490,BOURBON PRODUCTION ENGINEERING,31000236,Chemical & Materials Engineeri,4,CME 480
98000940,ANALYSIS OF CME PROBS,31000236,Chemical & Materials Engineeri,4,CME 505
98016341,POWER GENERATION TECHNOLOGIES,31000236,Chemical & Materials Engineeri,4,CME 542
98023583,POWER AND ENERGY EXPERIENCES,31000236,Chemical & Materials Engineeri,4,CME 549
98000942,CHEMICAL REACTOR DESIGN,31000236,Chemical & Materials Engineeri,4,CME 550
98021551,AUTOMOTIVE PLASTICS,31000236,Chemical & Materials Engineeri,4,CME 552
98022230,DRUG DELIVERY: ADVANCED PHARMACEUTICS,31000236,Chemical & Materials Engineeri,4,CME 573
